id,tier,name,description,allowMultiplePurchases,requiredTalentId
a049c1cc-db23-469e-9e28-678bc676ef18,2,Magie précise,"Le personnage acquiert les capacités suivantes :\n\n- La portée des pouvoirs de lancer qu’il canalise est doublée.\n- Lorsqu’il canalise un pouvoir de lancer, le pouvoir ignore le demi-abri et l’abri aux trois-quarts des créatures ciblées.\n- En canalisant un pouvoir de lancer, le personnage peut dépenser des tranches de 10 points d’Énergie supplémentaires. Pour chaque tranche dépensée, il remplace un dé de dégâts par sa valeur maximale. Il peut dépenser un nombre maximal de tranches égal à son tiers de personnage.",FALSE,357f7bb9-6610-4746-bae5-2c18271a13a8
ce5f4389-e3cb-46cf-8063-9785e4273d09,2,Maître-artisan,"Le personnage désigne deux types d’outils d’artisan supplémentaires de son choix parmi ceux qu’il est formé à utiliser et développe une expertise avec les types d’outils choisis. Lorsqu’il utilise ces types d’outils, il peut conférer l’avantage à son test d’_Artisanat_ ou ajouter une seconde fois son modificateur de Coordination à son test.\n\nLe personnage peut également désigner un apprenti. Cet apprenti doit être une créature intelligente dont le modificateur de Coordination est supérieur à 0. Le personnage ne peut avoir qu’un seul apprenti, et l’apprenti ne peut avoir qu’un seul maître. Si une des deux parties brise le lien, alors l’autre en est également libérée.\n\nLorsque l’apprenti aide son maître à effectuer un test d’_Artisanat_, il confère l’avantage ainsi qu’un bonus de +2 au test de son maître. Lorsque le maître aide son apprenti à effectuer un test d’_Artisanat_, il confère l’avantage ainsi qu’un bonus égal à la moitié de son rang d’_Artisanat_ au test de son apprenti.",FALSE,63805a8d-a2ae-443e-834e-ca7569713b70
15dbf502-b52c-4706-8cd3-830ea114ecb3,2,Mener par l’exemple,"Après avoir effectué une action, le personnage peut utiliser une action afin d’inspirer d’autres créatures à effectuer la même action que lui. Il sélectionne un nombre de créatures inférieur ou égal à son modificateur de Sensibilité (minimum 1) qu’il peut voir situées à 9 mètres ou moins de sa position. Ces créatures se voient conférer l’avantage à leur prochain test afin d’effectuer la même action que le personnage, par exemple attaquer un ennemi commun ou traverser un gouffre. Il dépense 5 points d’Énergie par créature sélectionnée.\n\nÉgalement, il peut interagir de manière continue pendant 10 minutes avec une autre créature qui peut l’entendre et la comprendre afin de la charmer. Si celle-ci échoue un jet de sauvegarde d’_Intuition_ opposé à un test de _Diplomatie_ du personnage, alors celle-ci est charmée par celui-ci pendant un nombre de minutes égal au modificateur de Sensibilité du personnage (minimum 1 minute). L’effet prend fin si le personnage ou un allié effectue une action hostile contre la créature. Lorsque l’effet cesse, la créature ne sait pas qu’elle a été charmée. Si elle réussit le test ou lorsque l’effet cesse, elle est immunisée à cette capacité pendant les 24 prochaines heures.",FALSE,74a31d36-02f6-419c-b09f-f21b982179d9
1fe38b6c-ea46-4188-8e46-9de387c0ff01,2,Monture de combat,"Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il combat sur une monture, il se voit conférer l’avantage à ses tests d’attaques de mêlée dirigées contre toute créature n’étant pas sur une monture et dont la catégorie de taille est inférieure à celle de sa monture.\n- Si la monture du personnage est affectée par un effet nécessitant un jet de sauvegarde d’_Acrobaties_ afin de réduire de moitié les dégâts reçus, la monture ne reçoit aucun dégât si elle réussit le test, et ne reçoit que la moitié des dégâts si elle l’échoue.\n- Lorsqu’une créature ennemie cible la monture du personnage par une attaque ou un pouvoir, le personnage peut utiliser sa réaction afin d’épargner sa monture en devenant la cible de l’attaque ou du pouvoir.\n- Lorsque le personnage est ciblé par un pouvoir bénéfique, il peut également faire bénéficier sa monture des effets de ce pouvoir, si applicable (à la discrétion du maître de jeu).",FALSE,21bf38b6-66be-4a76-a5b7-d14737b9a5ec
90ae0b7c-fcde-4bf0-a11c-1858fe8a9121,2,Mythologie,"Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il voit un artéfact magique, il reconnait la rareté de cet objet. S’il s’agit d’un objet légendaire, alors il identifie le nom de l’objet ainsi que son précédent propriétaire, à la discrétion du maître de jeu. Il se voit également conférer l’avantage à ses tests de _Connaissance_ afin d’obtenir plus d’informations au sujet de cet objet. Il peut aussi utiliser cette capacité sans voir l’objet, si l’objet est évoqué ou décrit de manière qu’il puisse se constituer un modèle mental fidèle à l’objet.\n- Il possède un savoir détaillé à propos des créatures issues d’une autre réalité ou dimension. Lorsqu’il fait appel à ses connaissances, il peut apprendre certaines capacités d’une de ces créatures, par exemple ses habiletés, ses attaques habituelles et si elle est considérée dangereuse pour lui et son groupe.\n- En étudiant un portail ouvert pendant une minute, il peut identifier si le portail mène vers une autre dimension ou non. Si le portail mène vers une autre dimension et qu’il connait celle-ci, il peut également l’identifier. S’il ne connait pas cette dimension, il se voit conférer l’avantage à ses tests de _Connaissance_ afin de l’identifier.",FALSE,6650c2e8-a16e-4ca6-82ab-7bc367078b48
fbaf3f0c-4bdb-406a-8533-7bf7f2e47384,2,Obéissance animale,"Le personnage peut désormais apprivoiser et dresser une bête de niveau 1/2 ou moins. Également, il peut lui apprendre des tours complexes tels trouver un objet précis dans un sac, surveiller un lieu, suivre une piste, etc.",FALSE,72ba6fbc-4bd5-44a2-bf71-f7eadbab9abf
361e24f7-2a20-4f51-91c4-261e9a66ce12,2,Onde de choc,"Lorsque le personnage réussit une attaque brutale, la cible et toute créature se trouvant dans une case adjacente à l’impact (excluant le personnage) doit effectuer un jet de sauvegarde de _Résistance_ de degré de difficulté égal au résultat du test de l’attaque. Si une cible échoue le test, elle est renversée et étourdie jusqu’au début de son prochain tour. Si une créature située dans une case adjacente à l’impact échoue le test, elle reçoit également un nombre de points de dégâts non létaux égal à la moitié des points de dégâts reçus par la cible de l’attaque. Si l’attaque est un coup critique, que la cible obtient un échec critique à son jet de sauvegarde ou qu’elle échoue d’une différence de 5 ou plus le jet de sauvegarde, elle est assommée jusqu’à la fin de son prochain tour. Afin d’être affectée par cette capacité, la taille d’une créature doit être d’au plus d’une catégorie supérieure à la taille du personnage.",FALSE,0751afed-0854-4425-9727-4edae2b585c4
d1a01a57-0d38-4fe0-8880-b65c8540a4ef,2,Optimisation magique,"Lorsque le personnage canalise un pouvoir, le degré de difficulté de son test d’_Occultisme_ est réduit de moitié. La dépense en points d’Énergie reste la même.",FALSE,357f7bb9-6610-4746-bae5-2c18271a13a8
bfac8572-62a0-4aea-b849-bf18cdf51f35,2,Otage,"Lorsque le personnage agrippe une créature, les tests de ses attaques dirigées contre cette créature se voient conférer l’avantage. Les tests des attaques de cette créature dirigées contre le personnage sont affligés du désavantage. Également, lorsqu’il se trouve en situation de lutte avec une créature qu’il agrippe, il peut utiliser sa réaction afin de rediriger contre cette créature une attaque dirigée contre lui.",FALSE,4e8f8023-dabf-4b7d-b515-2874c47f95f9
b5d67a83-0b9f-4ad4-ab94-1459f1a0db73,2,Poigne de fer,"Le personnage acquiert les capacités suivantes :\r\n- Lorsqu’il tente de désarmer un adversaire, son test se voit conférer l’avantage.\r\n- Lorsqu’il est ciblé par une tentative de désarmement, le test de son adversaire est affligé du désavantage.\r\n- Lorsqu’une créature qu’il agrippe tente de s’échapper, il peut utiliser sa réaction afin d’infliger le désavantage au test de cette créature.",FALSE,2a19d2d1-0a77-42f7-9034-8788041976e0
e88f5ba8-1509-46f7-9ea2-5dae93e22196,2,Prédiction,"Lorsque le personnage est victime d’une attaque, avant de savoir si celle-ci touche, il peut utiliser sa réaction et dépenser 15 points d’Énergie afin de tenter de prédire l’endroit où l’attaque touchera. Si le résultat de l’attaque est un succès, l’attaquant doit rejouer le test d’attaque et utiliser le nouveau résultat. Il peut utiliser cette capacité un nombre de fois égal à son modificateur d’Intellect (minimum 1) et doit compléter une nuit de sommeil afin de récupérer ces utilisations.",FALSE,d19141b1-c838-4726-b007-354a15803dd9
8e01d2ca-d94d-4a68-ad72-fa4e6e670873,2,Protection,"Lorsque le personnage porte un bouclier moyen ou lourd, il peut utiliser sa réaction afin d’ajouter à un de ses jets de sauvegarde d’_Acrobaties_ le bonus de Défense conféré par son bouclier. Lorsqu’il en fait ainsi en portant un bouclier lourd afin de réduire de moitié les points de dégâts reçus, il ne reçoit aucun point de dégâts s’il réussit le jet de sauvegarde, ou réduit de moitié les points de dégâts reçus s’il l’échoue.",FALSE,ba7761d7-24af-4506-8b2d-e611b65ccdce
f3a9f04b-4503-47df-871b-f10f212244e8,2,Provocation,"Permet au personnage de provoquer des créatures situées à 9 mètres ou moins de sa position qui peuvent le voir et l’entendre par une action. Il peut cibler un nombre de créature égal à son modificateur de Présence (minimum 1). Chaque cible doit effectuer un test de _Discipline_ opposé à un test de _Performance_ du personnage. En cas d’échec du test de _Discipline_, une créature se voit affligée du désavantage à ses tests des attaques dirigées contre une cible autre que le personnage jusqu’à début du prochain tour du personnage. Les créatures immunisées aux charmes ne sont pas affectées par cette capacité.\n\nÉgalement, lorsque le personnage effectue une attaque avec une arme d’un type pour lequel il s’est spécialisé tel que décrit par le talent <u>Distraction</u>, il peut remplacer le test de _Mêlée_ ou d’_Orientation_ par un test de _Performance_. S’il obtient un coup critique en attaquant avec une arme d’un de ces types, il peut effectuer l’activité **Aider** en action libre immédiatement après l’attaque.",FALSE,3502c221-d96c-4824-8981-8913e7fc7879
a4eaa203-8705-4295-a66f-e211fc32243e,2,Repli défensif,"Le personnage acquiert les capacités suivantes :\n\n- Une fois par tour, lorsqu’il effectue l’activité **Défense**, il peut effectuer immédiatement ensuite l’activité **Pas prudent** en action libre.\n- Lorsqu’il effectue l’activité **Attaque** pendant son tour, il ne provoque aucune attaque d’opportunité de la part de sa cible jusqu’à la fin de son tour.\n- Bonus permanent d’un point de mouvement.",FALSE,ca01face-00e8-41bf-8308-a1302c9da73f
376a2005-1cbd-4e4d-acd9-be47eeec49a7,2,Résilience,"Lorsque le personnage effectue un test de _Discipline_ en réaction afin d’atténuer les effets d’un pouvoir, il peut choisir de réduire le degré de difficulté. Celui-ci est alors réduit de 25% (multiplié par ¾). S’il décide de ne pas réduire le degré de difficulté et qu’il réussit tout de même le test, alors le personnage n’est tout simplement pas affecté par le pouvoir.",FALSE,a0f1cff9-f5f7-4e62-a339-811e716b5930
642f3d54-ab28-4dbd-9ec3-33655365cd39,2,Robustesse supérieure,"Confère au personnage un bonus permanent de 15 points de Vitalité. Également, lorsqu’il porte un bouclier lourd ou une armure lourde, il se voit conférer l’avantage à ses tests et jets de sauvegarde contre les effets le déplaçant contre son gré, le repoussant ou le renversant au sol.",FALSE,529612a6-f0ad-4397-8304-e63b0172c554
5257ba1b-290a-4f21-a8c4-aed4fba23d85,2,Sentinelle,"Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’une créature effectue l’activité **Pas prudent** afin de s’éloigner du personnage, celle-ci déclenche une attaque d’opportunité de la part du personnage si elle n’a pas acquis ce talent.\n- Lorsqu’une créature attaque un ennemi du personnage et que celui-ci peut l’atteindre par une attaque de mêlée, cette créature déclenche une attaque d’opportunité de la part du personnage si elle n’a pas acquis ce talent.\n- Lorsque le personnage touche une créature par une attaque d’opportunité, celle-ci perd sa vitesse restante si elle était en déplacement.",FALSE,430f0e24-b9bf-4834-8d4a-f27adab364e9
d71cc109-b89f-465d-8906-ca0f3e6a0018,2,Synergie alphabétique,"Le personnage apprend une langue de son choix partageant son alphabet avec celui d’une langue qu’il connait déjà. Cette langue peut être une langue exotique ou ancienne. Également, lorsqu’il acquiert le talent <u>Langue supplémentaire</u>, si la langue qu’il désire apprendre partage son alphabet avec celui d’une langue qu’il connait déjà, alors il peut acquérir le talent à rabais. Cette capacité ne s’applique pas aux langues anciennes, et le maître de jeu décide si elle s’applique aux langues exotiques en fonction de l’historique du personnage et de son contexte actuel.",FALSE,ebe9fa7b-db1d-4d8e-bd35-c4d30a4e1c15
6378efce-6c12-474c-ba37-fef4dc51221c,2,Tir précis,"Le personnage acquiert les capacités suivantes :\n\n- Lorsqu’il effectue une attaque en utilisant une arme possédant la propriété **Munition**, son test n’est pas affligé du désavantage si la cible se trouve entre la courte portée et la longue portée de l’arme.\n- Lorsqu’il effectue une attaque en utilisant une de ces armes, il ignore le demi-abri et l’abri aux trois-quarts de sa cible.\n- Lorsqu’il effectue une attaque en utilisant une de ces armes, il peut le faire en utilisant deux actions plutôt qu’une. Il choisit une des options suivantes : il confère l’avantage à son test d’attaque ou ajoute un bonus de +5 aux points de dégâts infligés si l’attaque réussit. Il ne peut utiliser cette capacité s’il a effectué l’activité **Déplacement** pendant le même tour, et il ne peut effectuer cette activité pendant le même tour après avoir utilisé cette capacité. Il peut tout de même effectuer un **Pas prudent**.",FALSE,b3afc61d-6481-4687-85f4-67e0a5e532b5
0aed5703-bea9-4d3d-90a7-8fe18af48617,2,Tolérance à l’alcool III,"Augmente de manière permanente de +1 le seuil de tolérance à l’alcool du personnage. Lorsqu’il entre en deuxième et en troisième phase d’ébriété, il se voit conférer l’avantage aux tests de _Résistance_ effectués afin d’éviter de subir des dégâts.",FALSE,cd1ea46d-28a5-41e9-a518-e503ef7eb6a4
136d04ac-4cf1-4cfd-9708-c953a0055d92,2,Toxicologie,"Le personnage peut désormais apprendre les poisons avancés. Cette liste est définie dans les ouvrages spécifiques aux univers.\n\nÉgalement, un personnage peut modifier un poison à l’aide d’une trousse d’empoisonneur. Pour se faire, il utilise les composantes de sa trousse d’empoisonneur en manipulant le poison pendant 10 minutes. Il choisit un nombre de propriétés parmi la liste suivante. Ce nombre doit être plus petit ou égal à son modificateur de Sensibilité (minimum 1). Il doit ensuite réussir un test de _Médecine_ de degré de difficulté égal à 5 multiplié par le nombre de propriétés sélectionnées, additionné de 10. Il dépense un nombre de points d’Énergie égal au degré de difficulté du test. S’il réussit le test, les propriétés sélectionnées sont ajoutées au poison. S’il échoue, les points d’Énergie sont dépensés et le poison reste intact.\n\n- **Débilitant.** Si la créature ciblée par le poison obtient un échec avec Damnation ou un échec critique à son jet de sauvegarde contre le poison, elle ne peut prendre aucune réaction pendant la durée du poison.\n- **Différé.** Un certain temps s’écoule avant que le poison ne commence à faire effet. Ce temps doit être au plus 72 heures.\n- **Dissimulé.** Le degré de difficulté afin de détecter la présence du poison augmente d’une valeur égale à la moitié du rang de _Médecine_ du personnage.\n- **Non identifié.** Le personnage brouille les indices permettant d’identifier le poison. Cela afflige du désavantage les tests effectués afin d’identifier le poison pendant les 24 prochaines heures après le début de ses effets.",FALSE,d90a7854-802b-4051-bb30-3912becfd9ad
4d165611-3e4c-4101-afc8-fdcf22f8ed91,3,Âme de diamant,"Lorsque le personnage effectue un test de _Discipline_ en réaction afin d’atténuer les effets d’un pouvoir, il peut choisir de réduire de moitié le degré de difficulté (multiplié par ½). S’il décide de ne pas réduire le degré de difficulté et qu’il réussit tout de même le test, alors le personnage n’est tout simplement pas affecté par le pouvoir.",FALSE,376a2005-1cbd-4e4d-acd9-be47eeec49a7
7b1d317d-2e64-4e7d-a7b6-0918d31dad5f,3,Artisan virtuose,"Le personnage désigne trois types d’outils d’artisan supplémentaires de son choix parmi ceux qu’il est formé à utiliser et développe une expertise avec les types d’outils choisis. Lorsqu’il utilise ces types d’outils, il peut conférer l’avantage à son test d’_Artisanat_ ou ajouter une seconde fois son modificateur de Coordination à son test.\n\nLe personnage est capable de fabriquer des objets d’une qualité s’approchant de la perfection. En doublant la quantité de matériaux et la durée requise afin d’accomplir sa tâche, l’objet qu’il fabrique possède des caractéristiques hors-normes, et sa valeur est bien plus grande que les autres objets semblables. Par exemple, l’objet peut être plus résistant, mieux accomplir sa tâche, ou être beaucoup plus plaisant au regard.",FALSE,ce5f4389-e3cb-46cf-8063-9785e4273d09
de0c6577-14ee-441c-a1d7-017031630568,3,Attaque mortelle,"Ajoute 1d6 points de dégâts supplémentaires aux attaques sournoises du personnage. De plus, lorsqu’il réussit une attaque sournoise contre une créature prise au dépourvue, alors l’attaque est considérée comme un coup critique.",FALSE,e3c63955-253f-4cc0-ba8a-c506df45c567
f127fabf-31d0-4446-86f5-ede9b7a9f386,3,Colosse,"Le personnage acquiert les capacités suivantes :\n\n- Il peut utiliser une action afin de se libérer de toute contrainte physique sans nécessiter de test, par exemple être agrippé.\n- Il se voit conférer l’avantage à ses tests afin de se libérer de toute contrainte surnaturelle, par exemple un pouvoir d’empêtrement invoquant des herbes et des vignes saisissantes.\n- La taille du personnage est considérée d’une catégorie supérieure lorsqu’il manipule un poids ou agrippe une autre créature.\n- Lorsqu’il réussit une bousculade, il inflige à sa cible un nombre de points de dégâts contondants non létaux égal à son modificateur de Vigueur, pour un minimum d’un point de dégâts.",FALSE,da4c2a53-1407-4a7e-9ccb-822ba8cda6c6
541b2f7c-3106-479a-8e12-b91776bd4ce9,3,Commandement,"Le personnage acquiert les capacités suivantes :\r\n\r\n- Si son modificateur d’Intellect est supérieur à son modificateur de Sensibilité, alors il ajoute un bonus égal à la différence entre ces modificateurs à ses tests d’Initiative.\r\n- Par une action, le personnage ordonne à un allié d’effectuer une attaque. L’allié utilise sa réaction afin d’effectuer l’activité **Attaque**.\r\n- Par une action, le personnage ordonne à un allié de se déplacer. L’allié utilise sa réaction afin d’effectuer l’activité **Déplacement** à la moitié de sa vitesse, ou il effectue l’activité **Pas prudent**. Les attaques d’opportunité déclenchées par ce déplacement sont affligées du désavantage.\r\n- Par une action, le personnage ordonne à un allié situé dans une case adjacente à la sienne d’échanger de position. L’allié utilise sa réaction afin d’effectuer l’activité **Pas prudent** en même temps que le personnage, qui l’effectue en action libre.\r\n- Par une action, le personnage ordonne à deux alliés n’ayant pas encore joué leur tour pendant le round actuel d’échanger leur valeur d’Initiative.",FALSE,b5d67a83-0b9f-4ad4-ab94-1459f1a0db73
32f6bf6e-1b84-48e5-93d4-0ea8cb46d41f,3,Compagnon animal,"Le personnage peut désormais apprivoiser et dresser une bête de niveau 1 ou moins. Également, il peut désigner une des bêtes qu’il a dressées comme son compagnon animal en s’entraînant avec celle-ci pendant une heure à chaque jour. Il peut effectuer cet entraînement pendant une halte. Les points de Vitalité de cette bête augmentent d’une valeur égale au rang de Survie du personnage additionné à son modificateur de Sensibilité (minimum 1). Ces points de Vitalité sont conférés à la bête pendant les 24 prochaines heures et peuvent être soignés.",FALSE,fbaf3f0c-4bdb-406a-8533-7bf7f2e47384
1d627e03-19ae-463b-9ef9-09d2fedb8363,3,Conjecture,"Le personnage se voit conférer l’avantage à ses tests contre les effets et pouvoirs le contraignant à agir d’une certaine manière, ou qui modifiant le contenu de sa mémoire. Également, une fois par round, il peut effectuer une attaque d’opportunité par une action libre.",FALSE,c6f870d9-5460-4cf9-bbe9-afc32fe99c12
fcf8d604-0e4f-4c8e-ad06-eb043b1cb0ab,3,Critique extraordinaire,"Le personnage obtient désormais un coup critique lorsque la somme des dés de son test d’attaque égale 15. Les probabilités qu’il inflige un coup critique sont désormais de 23 %, ou de 27 % si son score de Coordination est supérieur ou égal à 20.\n\nÉgalement, lorsqu’un coup critique est confirmé, le joueur peut tenter de confirmer le coup critique une seconde fois en relançant les dés de l’attaque. Si la somme de ces dés égale une des valeurs déclenchant un coup critique, alors le coup critique est confirmé deux fois. Dans ce cas, les points de dégâts sont effectivement triplés : le joueur roule trois fois les dés de dégâts et y ajoute trois fois la Force (test de _Mêlée_), la Précision (test d’_Orientation_) ou la Puissance (test d’_Occultisme_) du personnage au points de dégâts infligés.",FALSE,bd13589c-f6c2-4ea2-a11f-c23bf80cdff9
32cc3e4b-edfd-4698-ab00-7f1914164d74,3,Désarçonnement,"Lorsque le personnage effectue une première attaque pendant son tour, s’il effectue celle-ci avec sa seconde main, il surprend son adversaire par son style de combat non conventionnel et se voit conférer l’avantage au test de cette attaque. Également, lorsqu’il combat en maniant plusieurs armes dans différentes mains et qu’il ne porte aucun bouclier, il se voit conférer un bonus de +1 à sa Défense par arme maniée, pour un maximum de 4 armes.",FALSE,e58ab7a1-163f-413f-b36a-2a6eeb3d29dd
df441e37-f574-4cf6-bd9f-1d88d25e7fdf,3,Disparition,"Lorsqu’une créature située à 9 mètres ou moins du personnage s’éloigne de celui-ci, reçoit des points de dégâts d’une source différente de celui-ci, ou effectue une attaque ou canalise un pouvoir sur une cible différente de celui-ci, alors le personnage peut utiliser sa réaction afin d’effectuer l’activité **Camouflage**. Il peut également se déplacer au plus à la moitié de sa vitesse en dépensant 5 points d’Énergie par case traversée.",FALSE,a0a45290-9014-4213-a161-7e253f786bfe
cf887e52-7e12-434d-8d73-d064861a976c,3,Endurance extraordinaire,"Confère au personnage un bonus permanent de 20 points d’Énergie. Également, ses tests de _Discipline_ afin de ne pas augmenter son niveau de Fatigue se voient conférer l’avantage.",FALSE,73a8e8dc-d6ac-4650-bcd2-61a54f9a1e06
c9375c05-93d0-4c2d-bd38-4e763fa6c718,3,Entraînement IV,Augmente de manière permanente de +2 le score d’un attribut du personnage dont le score était inférieur ou égal à 17 avant l’acquisition de ce talent.,TRUE,
f212a3c5-9df7-4dad-9660-d1011fb1a4b1,3,Escamotage,"Lorsque le personnage effectue l’activité **Objet** ou une action requérant un test de _Roublardise_, alors il peut effectuer en action libre une action **Objet** ou requérant un test de _Roublardise_. Également, il se voit conférer l’avantage aux tests de _Roublardise_ des actions définies par le talent <u>Astuce</u>.",FALSE,52ec3557-cc83-4d7d-b512-cb66ea45af6e
be718c77-e620-453a-b8ef-814ba064c01d,3,Évasion,"Lorsque le personnage réussit un jet de sauvegarde d’_Acrobaties_ afin de réduire de moitié les dégâts reçus par un effet, alors il ne reçoit aucun point de dégâts. S’il échoue le jet de sauvegarde et qu’il a utilisé sa réaction afin d’ajouter au jet de sauvegarde le bonus conféré aux tests d’attaque par son arme, alors il ne reçoit que la moitié des points de dégâts.\n\nÉgalement, lorsque le personnage est ciblé par une attaque à distance et qu’il utilise sa réaction afin d’ajouter à son Esquive le bonus conféré aux tests d’attaque par son arme, ce bonus augmente à +5. Si l’attaque échoue et que le personnage a une main de libre, alors il peut attraper au vol le projectile ou l’arme lancée, même si le résultat de l’attaque est supérieur à son Esquive.",FALSE,48f8909f-b955-404d-8c86-5094a2217f57
eaeece80-b02e-471a-b266-bc5fc31e5444,3,Frénésie,Le personnage n’est plus affecté par aucune pénalité cumulative lorsqu’il effectue plusieurs attaques pendant le même tour.,FALSE,df8aeb6c-ccef-4a20-b99d-9f895d1845fe
1967a2a2-40ea-4def-8a4f-abbccaf77b74,3,Initiative extraordinaire,"Confère un bonus permanent de +4 à l’Initiative du personnage. Lorsque le personnage ne débute pas un combat en étant surpris, il n’effectue pas de test d’Initiative. Il peut prendre son tour à n’importe quel moment pendant le round, à condition de ne pas interrompre le tour d’une autre créature. S’il débute un combat en étant surpris, il doit effectuer un test d’Initiative et ne peut bénéficier de cette capacité.",FALSE,1c767248-a600-4e8a-be74-cfa796b31912
d86b6107-5442-487f-a492-95276c0596b7,3,Interprète,"Lorsque le personnage écoute une discussion dans une langue qu’il ne connait pas pendant une minute, si cette langue est dans la même famille linguistique qu’une des langues qu’il connait, alors il peut comprendre approximativement le sens de la discussion. Il continue à comprendre la discussion tant que la langue et le sujet discuté ne changent pas.\n\nÉgalement, il peut lire un texte rédigé dans une langue qu’il ne connait pas, mais qui utilise le même alphabet et qui se trouve dans la même famille linguistique qu’une des langues qu’il connait. Il peut lire le texte à la vitesse d’un mot par seconde et en saisit approximativement la signification. ",FALSE,d71cc109-b89f-465d-8906-ca0f3e6a0018
460984f5-4742-4b28-b4d3-1713e2bb4215,3,Intrépide,"Le personnage est immunisé aux effets de peur. Également, lorsqu’une créature tente de l’apeurer, le prochain test d’attaque du personnage contre cette créature se voit conférer l’avantage.",FALSE,5cb294f1-e353-48c5-8cdf-6a25ac4c1cd7
6156b409-912c-4d33-bbdd-2956050cf885,3,Langue d’argent,"Par une action et en dépensant 30 points d’Énergie, permet au personnage de suggérer une suite d’actions raisonnable en une phrase ou deux afin d’influencer subtilement une créature pouvant l’entendre et la comprendre située à 9 mètres ou moins de sa position. Si celle-ci échoue un jet de sauvegarde d’_Intuition_ opposé à un test de _Diplomatie_ du personnage, alors elle est charmée par le personnage et est contrainte à accomplir la suite d’actions suggérée. L’effet prend fin après un nombre d’heures égal au modificateur de Sensibilité du personnage (minimum 1 heure). Le personnage doit compléter une nuit de sommeil afin de réutiliser cette capacité. Cette capacité n’a aucun effet si elle cause directement du tort à la créature, par exemple si le personnage lui demande de se mutiler ou de se jeter dans un gouffre. Il peut néanmoins lui suggérer une suite d’actions la mettant indirectement en danger, par exemple d’emboîter le pas dans un corridor piégé si elle n’est pas au courant de la présence des pièges.",FALSE,15dbf502-b52c-4706-8cd3-830ea114ecb3
9244c61a-4e14-4c30-9b03-4d286d6a4184,3,Maximisation magique,"Le personnage se voit conférer un bonus permanent de +5 à ses tests d’_Occultisme_ afin de canaliser un pouvoir. Également, lorsqu’il canalise un pouvoir et avant d’effectuer le test, il peut multiplier par 1,5 la durée de l’incantation (par exemple, utiliser 3 actions plutôt que 2, ou canaliser pendant 15 minutes un pouvoir nécessitant d’incanter pendant 10 minutes). Lorsqu’il en fait ainsi, il peut bénéficier d’une des options suivantes au choix :\n\n- Il ajoute +5 au résultat de son test d’_Occultisme_, cumulable avec le bonus conféré par ce talent.\n- Le niveau canalisé du pouvoir est réduit de 1, si le pouvoir n’est pas canalisé au niveau minimal, lors du calcul des points d’Énergie dépensés.",FALSE,d1a01a57-0d38-4fe0-8880-b65c8540a4ef
515fc068-f197-4647-b01a-b2f576ba91d0,3,Mythomane,"Le personnage se voit conférer l’avantage à ses jets de sauvegarde contre les effets de charme et les effets l’obligeant à dire la vérité. Également, il peut remplacer le jet de sauvegarde contre ces effets par un test de _Tromperie_ afin de faire semblant d’être affecté par l’effet. Lorsqu’il en fait ainsi, la créature ne sait pas qu’il feint d’être affecté tant qu’il ne compromet pas sa ruse par des paroles ou actions contraires à ce que l’effet le contraindrait de faire ou de dire.",FALSE,8b15a325-2337-48fb-8bfc-5caf9888f0d3
075fba38-a514-4091-9d05-8fca13aa2098,3,Ovation,"Permet au personnage de débuter une performance spectaculaire d’une durée maximale d’une minute par une action. À chaque tour subséquent, il doit utiliser une action afin de maintenir le spectacle. Il sélectionne un nombre de cibles égal à son modificateur de Présence (minimum 1) et effectue un test de _Performance_. Chaque cible doit réussir un test opposé de _Discipline_ afin de ne pas être envoûtée par le personnage. Une créature échouant le test devient incapable et ne peut effectuer aucune action ni réaction, ne peut parler et ses tests de _Perception_ afin de détecter une créature autre que le personnage se voient affligés du désavantage. Une créature envoûtée peut répéter le jet de sauvegarde à la fin de chacun de ses tours. Si une créature envoûtée reçoit des points de dégâts, elle est libérée de l’emprise du personnage. Une créature immunisée aux charmes n’est pas affectée par cet effet. Le personnage doit compléter une nuit de sommeil afin de réutiliser cette capacité.",FALSE,f3a9f04b-4503-47df-871b-f10f212244e8
e024a519-5424-498f-ad5e-f536835d0729,3,Parkour,"Lorsque le personnage effectue l’activité **Course** pendant son tour, il peut se déplacer sur des surfaces verticales s’il ne porte aucune armure ou qu’une armure légère. S’il arrête sa course sur une surface verticale, il tombe et subit une chute. Également, lorsque le personnage effectue l’activité **Course** pendant son tour, il ignore les pénalités infligées par le terrain difficile.",FALSE,a4eaa203-8705-4295-a66f-e211fc32243e
